x;y;gid;Name;description;new
6.07771;50.95138;327;Teveren, Geilenkirchen, Teveren Waidmühle;Bushalte;Bushaltestelle
6.05841;50.93996;328;Grotenrath, Geilenkirchen, Grotenrath Post;Bushalte;Bushaltestelle
6.0717;50.93037;329;Scherpenseel, Übach-Palenberg, Scherpenseel Schule;Bushalte;Bushaltestelle
6.09456;50.93216;330;Marienberg, Übach-Palenberg, Marienberg Am Erbbusch;Bushalte;Bushaltestelle
6.0783;50.96835;331;Nierstraß, Geilenkirchen, Nierstraß;Bushalte;Bushaltestelle
6.08224;50.95456;332;Teveren, Geilenkirchen, Teveren Schule;Bushalte;Bushaltestelle
6.06143;50.95339;333;Teveren, Geilenkirchen, Teveren Fliegerhorst;Bushalte;Bushaltestelle
6.08007;50.9527;334;Teveren, Geilenkirchen, Teveren Post;Bushalte;Bushaltestelle
6.0728;50.92716;335;Scherpenseel, Übach-Palenberg, Scherpenseel Röntgenstraße;Bushalte;Bushaltestelle
6.06898;50.92873;336;Scherpenseel, Übach-Palenberg, Scherpenseel Kirche;Bushalte;Bushaltestelle
6.06243;50.92482;337;Scherpenseel, Übach-Palenberg, Scherpenseel Grenze;Bushalte;Bushaltestelle
6.09293;50.92862;338;Marienberg, Übach-Palenberg, Marienberg Sandberg;Bushalte;Bushaltestelle
6.0946045;50.9255146;339;Wurmtal;Bushalte;Bushaltestelle
6.0874816;50.9256775;340;Bushalte;Bushalte;Bushaltestelle
6.10039;50.92994;341;Palenberg, Übach-Palenberg, Palenberg Paul-Keller-Straße;Bushalte;Bushaltestelle
6.10015;50.9265;342;Palenberg, Übach-Palenberg, Palenberg Wurmtalbrücke;Bushalte;Bushaltestelle
6.10264;50.92477;343;Palenberg, Übach-Palenberg, Palenberg Mühlenweg;Bushalte;Bushaltestelle
6.10709;50.92494;344;Palenberg, Übach-Palenberg, Palenberg Carolus-Magnus-Allee;Bushalte;Bushaltestelle
6.097977;50.923278;345;Ubach-Palenberg, Palenberg Bf’perron B;Bushalte;Bushaltestelle
6.0975059;50.9233143;346;Übach-Palenberg Bahnhof;Bushalte;Bushaltestelle
6.0970494;50.9240733;347;Übach-Palenberg;Bahnhof;Bahnhof
6.1023;50.92028;348;Palenberg, Übach-Palenberg, Palenberg Rimburger Acker;Bushalte;Bushaltestelle
6.10903;50.92097;349;Palenberg, Übach-Palenberg, Palenberg Evangelische Kirche;Bushalte;Bushaltestelle
6.1120085;50.9209325;351;Bushalte;Bushalte;Bushaltestelle
6.11599;50.91669;352;Übach, Übach-Palenberg, Übach Sportzentrum;Bushalte;Bushaltestelle
6.12647;50.91647;353;Übach, Übach-Palenberg, Übach Markt;Bushalte;Bushaltestelle
6.1372;50.91202;354;Boscheln, Übach-Palenberg, Boscheln Brünestraße;Bushalte;Bushaltestelle
6.13756;50.90344;355;Boscheln, Übach-Palenberg, Boscheln Mommertzhäuschen;Bushalte;Bushaltestelle
6.13603;50.90156;356;Boscheln, Übach-Palenberg, Boscheln Alt Boscheln;Bushalte;Bushaltestelle
6.0970494;50.9240733;357;Übach-Palenberg;Bushalte;Bushaltestelle
6.1439551;50.9123888;358;Bushalte;Bushalte;Bushaltestelle
6.1492337;50.9126594;359;Bushalte;Bushalte;Bushaltestelle
6.14123;50.9097099;360;Bushalte;Bushalte;Bushaltestelle
6.1373033;50.9084637;361;Bushalte;Bushalte;Bushaltestelle
6.1412193;50.9071715;362;Bushalte;Bushalte;Bushaltestelle
6.1369932;50.9160664;363;Bushalte;Bushalte;Bushaltestelle
6.1390639;50.9168105;364;Bushalte;Busahlte;Bushaltestelle
6.1296225;50.915735;365;Bushalte;Bushalte;Bushaltestelle
6.1313102;50.9202375;366;Bushalte;Bushalte;Bushaltestelle
6.1221585;50.9181476;367;Bushalte;Bushalte;Bushaltestelle
6.1180494;50.9186075;368;Bushalte;Bushalte;Bushaltestelle
6.1210117;50.919902;369;Bushalte;Bushalte;Bushaltestelle
6.1315091;50.911801;370;Bushalte;Bushalte;Bushaltestelle
6.15424;50.94349;371;Waurichen, Geilenkirchen, Waurichen;Bushalte;Bushaltestelle
6.06659;50.94002;372;Grotenrath, Geilenkirchen, Grotenrath Am Feldkreuz;Bushalte;Bushaltestelle
6.08078;50.97772;373;Gillrath, Geilenkirchen, Gillrath Teeuwen;Bushalte;Bushaltestelle
6.07475;50.97811;374;Gillrath, Geilenkirchen, Gillrath Grundschule;Bushalte;Bushaltestelle
6.0843;50.98545;375;Hatterath, Geilenkirchen, Hatterath Salzweg;Bushalte;Bushaltestelle
6.07666;50.98197;376;Gillrath, Geilenkirchen, Gillrath Birgdener Straße;Bushalte;Bushaltestelle
6.074354;50.981625;377;Gillrath, Geilenkirchen, Gillrath Kirche;Bushalte;Bushaltestelle
6.06776;50.98262;378;Gillrath, Geilenkirchen, Gillrath Schwarzer Weg;Bushalte;Bushaltestelle
6.0586281;50.983191;379;Gillrath, Gerads;Bushalte;Bushaltestelle
6.05197;50.98416;380;Stahe, Gangelt, Stahe Leyenhaus;Bushalte;Bushaltestelle
6.0730429;50.9796991;381;Bahnhof;Bahnhof;Bahnhof
6.0682901;50.9827387;382;Bushalte;Bushalte;Bushaltestelle
6.0673674;50.9826914;383;Bushalte;Bushalte;Bushaltestelle
6.0605637;50.983196;384;Bushalte;Bushalte;Bushaltestelle
6.0597322;50.9831251;385;Bushalte;Bushalte;Bushaltestelle
6.04478;50.98575;386;Stahe, Gangelt, Stahe Zaunbrecher;Bushalte;Bushaltestelle
6.0361;50.97911;387;Niederbusch, Gangelt, Niederbusch Kleiner Weg;Bushalte;Bushaltestelle
6.03139;50.98069;388;Niederbusch, Gangelt, Niederbusch Dorfstraße;Bushalte;Bushaltestelle
6.037903;50.986923;389;Stahe, Krings;Bushalte;Bushaltestelle
6.03602;50.98645;390;Stahe, Gangelt, Stahe Post;Bushalte;Bushaltestelle
6.02821;50.9893;391;Stahe, Gangelt, Stahe Kreuzberg;Bushalte;Bushaltestelle
6.02181;50.98796;392;Stahe, Gangelt, Stahe Im Kamp;Bushalte;Bushaltestelle
6.01519;50.98889;393;Stahe, Gangelt, Stahe Wirtsberg;Bushalte;Bushaltestelle
6.036376;50.9872866;394;Bushalte;Bushalte;Bushaltestelle
6.0355177;50.9876919;395;Bushalte;Bushalte;Bushaltestelle
6.01351;50.99123;396;Gangelt, Gangelt, Tonwerk;Bushalte;Bushaltestelle
6.00482;50.99231;397;Gangelt, Gangelt, Jakob-Muth-Schule;Bushalte;Bushaltestelle
6.0057263;50.9916286;398;Bushalte;Bushalte;Bushaltestelle
5.9988232;50.9925152;399;Amt, Gangelt;Bushalte;Bushaltestelle
5.9989181;50.9923953;400;Busahlte;Bushalte;Bushaltestelle
5.99826;50.9904073;401;Bushalte;Bushalte;Bushaltestelle
6.0025859;50.9944196;402;Gangelt, Gangelt, Schulzentrum;Bushalte;Bushaltestelle
6.00135;50.99465;403;Gangelt, Gangelt, Realschule;Bushalte;Bushaltestelle
5.99969;50.9953;404;Gangelt, Gangelt, Bahnhof;Bushalte;Bushaltestelle
5.9920745;50.9938772;405;Gangelt, Gangelt, Hastenrather Weg;Bushalte;Bushaltestelle
5.99304;50.98826;406;Gangelt, Gangelt, Franz-Savels-Straße;Bushalte;Bushaltestelle
5.9960721;50.994373;407;Bushalte;Bushalte;Bushaltestelle
5.9785683;50.9841043;408;Bushalte;Bushalte;Bushaltestelle
5.9765942;50.984361;409;Bushalte;Bushalte;Bushaltestelle
5.94546;50.99324;410;Süsterseel, Selfkant, Süsterseel Schule;Bushalte;Bushaltestelle
5.94337;50.99518;411;Süsterseel, Selfkant, Süsterseel Kreissparkasse;Bushalte;Bushaltestelle
5.940759;50.99621;412;Susterseel, Kreissparkasse;Bushalte;Bushaltestelle
5.9421839;50.9956551;413;Bushalte;Bushalte;Bushaltestelle
5.93682;50.99677;414;Süsterseel, Selfkant, Süsterseel Bundesstraße;Bushalte;Bushaltestelle
5.93472;50.99926;415;Süsterseel, Selfkant, Süsterseel Karl-Arnold Straße;Bushalte;Bushaltestelle
5.93128;50.99759;416;Süsterseel, Selfkant, Süsterseel Wehrer Bahnhof;Bushalte;Bushaltestelle
5.9345497;50.9994025;417;Bushalte;Bushalte;Bushaltestelle
5.9345765;50.9992759;418;Bushalte;Bushalte;Bushaltestelle
5.93194;51.00082;419;Süsterseel, Selfkant, Süsterseel Geilen;Bushalte;Bushaltestelle
5.92685;50.99427;420;Wehr, Selfkant, Wehr Abzw. Hillensberg;Bushalte;Bushaltestelle
5.92218;50.99518;421;Wehr, Selfkant, Wehr B56;Bushalte;Bushaltestelle
5.92913;51.00345;422;Süsterseel, Selfkant, Süsterseel Westerheide;Bushalte;Bushaltestelle
5.9087741;50.976872;423;Bushalte;Bushalte;Bushaltestelle
5.9135806;50.9798847;424;Bushalte;Bushalte;Bushaltestelle
5.9181511;50.9830053;425;Bushalte;Bushalte;Bushaltestelle
5.90512;51.01279;426;Tüddern, Selfkant, Tüddern Geilenkirchener Straße;Bushalte;Bushaltestelle
5.89928;51.01212;427;Tüddern, Selfkant, Tüddern Schule;bushalte;Bushaltestelle
5.9056699;51.01471;428;Tüddern, Selfkant, Tüddern Am Höfgen;Bushalte;Bushaltestelle
5.895249;51.014441;429;Tuddern, Apotheke;Bushalte;Bushaltestelle
5.89484;51.01408;430;Tüddern, Selfkant, Tüddern Apotheke;Bushalte;Bushaltestelle
5.90252;51.01631;431;Tüddern, Selfkant, Tüddern Am Rathaus;Bushalte;Bushaltestelle
5.9005765;51.0164262;432;Tüddern, Selfkant, Tüddern Nahversorgung;Bushalte;Bushaltestelle
5.89409;51.0151;433;Tüddern, Selfkant, Tüddern Millerner Weg;Bushalte;Bushaltestelle
5.8951188;51.014558;434;Bushalte;Bushalte;Bushaltestelle
5.8824099;51.02238;435;Millen, Selfkant, Millen;Bushalte;Bushaltestelle
5.90569;51.03351;436;Millen-Bruch, Selfkant, Millen-Bruch;Bushalte;Bushaltestelle
5.928261;51.018795;437;Hongen, Schule;Bushalte;Bushaltestelle
5.9358;51.01987;438;Höngen, Selfkant, Höngen Bird;Bushalte;Bushaltestelle
5.93228;51.0227;439;Höngen, Selfkant, Höngen Schmitz;Bushalte;Bushaltestelle
5.92923;51.0229;440;Höngen, Selfkant, Höngen Zehntweg;Bushalte;Bushaltestelle
5.93554;51.02517;441;Höngen, Selfkant, Höngen Schule;Bushalte;Bushaltestelle
5.93646;51.02848;442;Höngen, Selfkant, Höngen Molkerei;Bushalte;Bushaltestelle
5.9398653;51.029721;443;Bushalte;Bushalte;Bushaltestelle
5.923525;51.0319174;444;Bushalte;Bushalte;Bushaltestelle
5.9155239;51.0355607;445;Bushalte;Bushalte;Bushaltestelle
5.91026;51.03751;446;Havert, Selfkant, Havert Kirche;Bushalte;Bushaltestelle
5.88209;51.04131;447;Isenbruch, Selfkant, Isenbruch;Bushalte;Bushaltestelle
5.90483;51.04969;448;Schalbruch, Selfkant, Schalbruch;Bushalte;Bushaltestelle
5.87623;51.04191;449;Isenbruch;Bushalte;Bushaltestelle
5.9031049;51.0509512;450;Bushalte;Bushalte;Bushaltestelle
5.97583;51.00884;451;Hastenrath, Gangelt, Hastenrath Beumers Hof (Schulbus);Bushalte;Bushaltestelle
5.97049;51.00519;452;Hastenrath, Gangelt, Hastenrath;Bushalte;Bushaltestelle
5.95718;51.01763;453;Kleinwehrhagen, Selfkant, Kleinwehrhagen;Bushalte;Bushaltestelle
5.95085;51.01975;454;Großwehrhagen, Selfkant, Großwehrhagen;Bushalte;Bushaltestelle
5.95237;51.02994;455;Saeffelen, Selfkant, Saeffelen Altes Zollamt;Bushalte;Bushaltestelle
5.95764;51.02932;456;Saeffelen, Selfkant, Saeffelen Am Steincleef;Bushalte;Bushaltestelle
5.96088;51.0294;457;Saeffelen, Selfkant, Saeffelen Schule;Bushalte;Bushaltestelle
5.95955;51.03188;458;Saeffelen, Selfkant, Saeffelen Kirche;Bushalte;Bushaltestelle
5.9640894;51.0346751;459;Bushalte;Bushalte;Bushaltestelle
5.99278;51.04165;460;Bocket, Waldfeucht, Bocket Breberer Kreuz;Bushalte;Bushaltestelle
5.9974;51.0489;461;Bocket, Waldfeucht, Bocket Ev. Gemeindehaus;Bushalte;Bushaltestelle
5.99727;51.0519;462;Bocket, Waldfeucht, Bocket Mitte;Bushalte;Bushaltestelle
5.99888;51.05202;463;Bocket, Waldfeucht, Bocket Schulstraße;Bushalte;Bushaltestelle
5.99522;51.05516;464;Bocket, Waldfeucht, Bocket Post;Bushalte;Bushaltestelle
6.00914;51.05455;465;Bocket, Waldfeucht, Bocket Dampfmühle;Bushalte;Bushaltestelle
5.98288;51.01258;466;Kievelberg, Gangelt, Kievelberg (Schulbus);Bushalte;Bushaltestelle
6.0054541;51.0082462;467;Bushalte;Bushalte;Bushaltestelle
6.00022;51.01773;468;Schümm, Gangelt, Schümm;Bushalte;Bushaltestelle
6.0126601;51.01815;469;Langbroich, Gangelt, Langbroich Kapelle;Bushalte;Bushaltestelle
5.99414;51.02293;470;Brüxgen, Gangelt, Brüxgen;Bushalte;Bushaltestelle
5.99133;51.02368;471;Brüxgen, Gangelt, Breberen Grundschule;Bushalte;Bushaltestelle
5.99474;51.0236599;472;Reiners Busreisen Inhaber Klaus Reiners;Bushalte;Bushaltestelle
5.99081;51.02549;473;Breberen, Gangelt, Breberen Post;Bushalte;Bushaltestelle
5.9893;51.02716;474;Breberen, Gangelt, Breberen Bredburplatz;Bushalte;Bushaltestelle
5.98937;51.03341;475;Nachbarheid, Gangelt, Abzw. Nachbarheid;Bushalte;Bushaltestelle
6.01946;51.02149;476;Langbroich, Gangelt, Langbroich Kirche;Bushalte;Bushaltestelle
6.01809;51.02346;477;Harzelt, Gangelt, Harzelt;Bushalte;Bushaltestelle
6.02458;51.01882;478;Langbroich, Gangelt, Langbroich Krings;Bushalte;Bushaltestelle
6.0316013;51.015597;479;Schierwaldenrath, Gangelt, Schierwaldenrath Post;Bushalte;Bushaltestelle
6.03657;51.01522;480;Schierwaldenrath, Gangelt, Schierwaldenrath Bahnhof;Bushalte;Bushaltestelle
6.0374799;51.0139227;481;Bahnhof;Bahnhof;Bahnhof
6.04071;51.018;482;Schierwaldenrath, Gangelt, Schierwaldenrath Dorfplatz;Bushalte;Bushaltestelle
6.0590707;50.9985228;483;Bahnhof;Bahnhof;Bahnhof
6.0469901;51.0006429;484;Bushalte;Bushalte;Bushaltestelle
6.0244069;51.0059098;485;Bushalte;Bushalte;Bushaltestelle
6.0285814;51.0050072;486;Bushalte;Bushalte;Bushaltestelle
6.0355337;51.0027593;487;Bushalte;Bushalte;Bushaltestelle
6.04315;51.00447;488;Birgden, Gangelt, Birgden Betkreuz;Bushalte;Bushaltestelle
6.0518171;51.0044645;489;Bushalte;Bushalte;Bushaltestelle
6.0510601;51.00703;490;Birgden, Gangelt, Birgden Kirche;Bushalte;Bushaltestelle
6.06029;51.00515;491;Birgden, Gangelt, Birgden Hofer Weg;Bushalte;Bushaltestelle
6.06318;51.00572;492;Driessen-Reisen;Bushalte;Bushaltestelle
6.0637742;51.0059125;493;Bustouristik Toni Drießen;Bushalte;Bushaltestelle
6.0567;51.00854;494;Birgden, Gangelt, Birgden Geilenkirchener Straße;Bushalte;Bushaltestelle
6.05278;51.0089;495;Birgden, Gangelt, Birgden Pley;Bushalte;Bushaltestelle
6.052591;51.0090011;496;HD Reisen;Bushalte;Bushaltestelle
6.05813;51.00961;497;Birgden, Gangelt, Birgden Bahnhof;Bushalte;Bushaltestelle
6.04944;51.01107;498;Birgden, Gangelt, Birgden Bahnübergang;Bushalte;Bushaltestelle
6.0584674;51.0090869;499;Bahnhof;Bahnhof;Bahnhof
6.0464154;51.0127531;500;Bushalte;Bushalte;Bushaltestelle
6.07473;51.01407;501;Waldenrath, Heinsberg, Waldenrath Heffels;Bushalte;Bushaltestelle
6.07337;51.01566;502;Waldenrath, Heinsberg, Waldenrath Drogerie;Bushalte;Bushaltestelle
6.07251;51.01592;503;Waldenrath, Heinsberg, Waldenrath Dr. Schmitz;Bushalte;Bushaltestelle
6.07148;51.01751;504;Waldenrath, Heinsberg, Waldenrath Am Strauch (Schulbus);Bushalte;Bushaltestelle
6.08955;51.01997;505;Straeten, Heinsberg, Straeten Peters;Bushalte;Bushaltestelle
6.09158;51.01339;506;Straeten, Heinsberg, Straeten Grundschule;Bushalte;Bushaltestelle
6.09427;51.0094;507;Straeten, Heinsberg, Straeten Winands;Bushalte;Bushaltestelle
6.10087;51.00781;508;Straeten, Heinsberg, Straeten Derichs;Bushalte;Bushaltestelle
6.12453;50.997;509;Tripsrath, Geilenkirchen, Tripsrath Straetener Weg;Bushalte;Bushaltestelle
6.12524;50.99556;510;Tripsrath, Geilenkirchen, Tripsrath Kindergarten;Bushalte;Bushaltestelle
6.11946;50.98881;511;Rischden, Geilenkirchen, Rischden;Bushalte;Bushaltestelle
6.13028;50.98822;512;Hochheid, Geilenkirchen, Hochheid;Bushalte;Bushaltestelle
6.11;50.98391;513;Niederheid, Geilenkirchen, Niederheid August-Thyssen-Straße;Bushalte;Bushaltestelle
6.11415;50.98093;514;Niederheid, Geilenkirchen, Niederheid Am Forsthaus;Bushalte;Bushaltestelle
6.11831;50.98115;515;Niederheid, Geilenkirchen, Niederheid CSB-SYSTEM AG;Bushalte;Bushaltestelle
6.11797;50.98007;516;Niederheid, Geilenkirchen, Niederheid Auf`m Brunk;Bushalte;Bushaltestelle
6.11943;50.97945;517;Niederheid, Geilenkirchen, Abzw. Niederheid;Bushalte;Bushaltestelle
6.1136801;50.9800868;518;Bushalte;Bushalte;Bushaltestelle
6.1090667;50.9811878;519;Bushalte;Bushalte;Bushaltestelle
6.1089379;50.9789681;520;Bushalte;Bushalte;Bushaltestelle
6.1089701;50.9782791;521;Bushalte;Bushalte;Bushaltestelle
6.103949;50.9782724;522;Bushalte;Bushalte;Bushaltestelle
6.1008591;50.9788736;523;Bushalte;Bushalte;Bushaltestelle
6.0932608;50.9719505;524;Bushalte;Bushalte;Bushaltestelle
6.1006701;50.9826641;525;Bushalte;Bushalte;Bushaltestelle
6.0972648;50.9914072;526;Bushalte;Bushalte;Bushaltestelle
6.0922616;50.9900733;527;Bushalte;Bushalte;Bushaltestelle
6.11621;51.01385;528;Uetterath, Heinsberg, Uetterath Blauenstein;Bushalte;Bushaltestelle
6.11016;51.02621;529;Uetterath, Heinsberg, Uetterath Donselen;Bushalte;Bushaltestelle
6.12989;51.02303;530;Uetterath, Heinsberg, Uetterath Nygen;Bushalte;Bushaltestelle
6.13392;51.02112;531;Uetterath, Heinsberg, Uetterath Kirchaue;Bushalte;Bushaltestelle
6.13962;51.0198;532;Uetterath, Heinsberg, Uetterath Abzw. Berg;Bushalte;Bushaltestelle
6.1347248;51.0209627;533;Bushalte;Bushalte;Bushaltestelle
6.2180227;51.0329871;534;Bushalte;Bushalte;Bushaltestelle
6.2157267;51.0334594;535;Bushalte;Bushalte;Bushaltestelle
6.2178832;51.0365427;536;Bushalte;Bushalte;Bushaltestelle
6.211491;51.0354678;537;Bushalte;Bushalte;Bushaltestelle
6.2158125;51.0394421;538;Bushalte;Bushalte;Bushaltestelle
6.2118268;51.0397804;539;Bushalte;Bushalte;Bushaltestelle
6.2181774;51.0503787;540;Bushalte;Bushalte;Bushaltestelle
6.2229732;51.0520614;541;Bushalte;Bushalte;Bushaltestelle
6.225726;51.0563306;542;Bushalte;Bushalte;Bushaltestelle
6.2188012;51.0594289;543;Bushalte;Bushalte;Bushaltestelle
6.2234039;51.0601841;544;Bushalte;Bushalte;Bushaltestelle
6.2273823;51.0613195;545;Bushalte;Bushalte;Bushaltestelle
6.2253599;51.0615825;546;Bushalte;Bushalte;Bushaltestelle
6.2221681;51.0611206;547;Bushalte;Bushalte;Bushaltestelle
6.2189332;51.0631031;548;Bushalte;Bushalte;Bushaltestelle
6.20189;51.0572;549;Millich, Hückelhoven, Millich Schaufenberger Straße;Bushalte;Bushaltestelle
6.20642;51.05976;550;Millich, Hückelhoven, Millich Ledigenheim;Bushalte;Bushaltestelle
6.21102;51.06107;551;Schaufenberg, Hückelhoven, Abzw. Schaufenberg;Bushalte;Bushaltestelle
6.21204;51.06401;552;Schaufenberg, Hückelhoven, Schaufenberg Schule;bushalte;Bushaltestelle
6.19826;51.05629;553;Millich, Hückelhoven, Millich Gronewaldstraße;Bushalte;Bushaltestelle
6.19718;51.05817;554;Millich, Hückelhoven, Millich Rolandstraße;Bushalte;Bushaltestelle
6.19551;51.05815;555;Millich, Hückelhoven, Millich Jettchenweg;Bushalte;Bushaltestelle
6.17934;51.06073;556;Ratheim, Hückelhoven, Ratheim Ziegelweg;Bushalte;Bushaltestelle
6.17865;51.06402;557;Ratheim, Hückelhoven, Ratheim Burgstraße;Bushalte;Bushaltestelle
6.17773;51.06613;558;Ratheim, Hückelhoven, Ratheim Markt;Bushalte;Bushaltestelle
6.1878;51.06596;559;Ratheim, Hückelhoven, Ratheim Busch;Bushalte;Bushaltestelle
6.19405;51.0671;560;Ratheim, Hückelhoven, Ratheim Jacobastraße;Bushalte;Bushaltestelle
6.18483;51.06886;561;Ratheim, Hückelhoven, Ratheim Schulzentrum;Bushalte;Bushaltestelle
6.1963123;51.0704661;562;Ratheim, Hückelhoven, Ratheim Buscherbahn;Bushalte;Bushaltestelle
6.18626;51.07364;563;Ratheim, Hückelhoven, Ratheim Myhler Straße;Bushalte;Bushaltestelle
6.17724;51.06817;564;Ratheim, Hückelhoven, Ratheim Kirche;Bushalte;Bushaltestelle
6.16696;51.07045;565;Ratheim, Hückelhoven, Ratheim Krickelberg Kreuz;Bushalte;Bushaltestelle
6.1663571;51.0749698;566;Bushalte;Bushalte;Bushaltestelle
6.1635026;51.0794202;567;Bushalte;Bushalte;Bushaltestelle
6.1586532;51.0822431;568;Bushalte;Bushalte;Bushaltestelle
6.15493;51.08521;569;Orsbeck, Wassenberg, Orsbeck Friedhof;Bushalte;Bushaltestelle
6.14907;51.08855;570;Orsbeck, Wassenberg, Orsbeck;Bushalte;Bushaltestelle
6.15327;51.08902;571;Orsbeck, Wassenberg, Orsbeck Sportplatz;Bushalte;Bushaltestelle
6.09771;51.06545;572;Heinsberg, Heinsberg, Busbahnhof;Bushalte;Bushaltestelle
6.1598;51.09272;573;Wassenberg, Wassenberg, Süd;Bushalte;Bushaltestelle
6.15517;51.0976;574;Wassenberg, Wassenberg, Unterstadt;Bushalte;Bushaltestelle
6.1557;51.10186;575;Wassenberg, Wassenberg, Roermonder Straße;Bushalte;Bushaltestelle
6.1586938;51.0982272;576;Bushalte;Bushalte;Bushaltestelle
6.1573737;51.1017305;577;Bushalte;Bushalte;Bushaltestelle
6.1584747;51.1000488;578;Bushalte;Bushalte;Bushaltestelle
6.155645;51.099395;579;Wassenberg, Wassenberg, Roßtorplatz;Bushalte;Bushaltestelle
6.16976;51.1029;580;Wassenberg, Wassenberg, ZOB;Bushalte;Bushaltestelle
6.17623;51.10299;581;Wassenberg, Wassenberg, Frowein;Bushalte;Bushaltestelle
6.14033;51.10005;582;Kremers-Reisen;Bushalte;Bushaltestelle
6.102874;51.1074448;583;Bushalte;Bushalte;Bushaltestelle
6.1022625;51.1094925;584;Bushalte;Bushalte;Bushaltestelle
6.10229;51.12371;585;Effeld, Wassenberg, Effeld;Bushalte;Bushaltestelle
6.09731;51.11328;586;Effeld, Wassenberg, Effeld Steinkirchen;Bushalte;Bushaltestelle
6.1325;51.11395;587;Krafeld, Wassenberg, Krafeld Krafelder Straße;Bushalte;Bushaltestelle
6.12648;51.11004;588;Birgelen, Wassenberg, Birgelen Krafeld;Bushalte;Bushaltestelle
6.1390947;51.119933;589;Wassenberg, Birgelen Schloss Elsum Bushaltestelle;Bushalte;Bushaltestelle
6.15534;51.10625;590;Birgelen, Wassenberg, Dammstraße;Bushalte;Bushaltestelle
6.09859;51.1177;591;Effeld, Wassenberg, Effeld Lehnen;Bushalte;Bushaltestelle
6.10539;51.1253;592;Effeld, Wassenberg, Effeld Neuer Weg;Bushalte;Bushaltestelle
6.15451;51.10957;593;Birgelen, Wassenberg, Birgelen Lambertusstraße;Bushalte;Bushaltestelle
6.15101;51.11303;594;Birgelen, Wassenberg, Birgelen Kirche;Bushalte;Bushaltestelle
6.15046;51.11651;595;Birgelen, Wassenberg, Birgelen Ringstraße;Bushalte;Bushaltestelle
6.15033;51.12101;596;Birgelen, Wassenberg, Birgelen Kreuzbuschstraße;Bushalte;Bushaltestelle
6.14875;51.12329;597;Birgelen, Wassenberg, Birgelen Ossenbrucher Weg;Bushalte;Bushaltestelle
6.1524483;51.1279309;598;Birgeler Wald;Bushalte;Bushaltestelle
6.12967;51.1313;599;Birgelen, Wassenberg, Birgelen Englische Siedlung;Bushalte;Bushaltestelle
6.02274;51.07276;600;Obspringen, Waldfeucht, Obspringen Marktplatz;Bushalte;Bushaltestelle
6.02017;51.07979;601;Obspringen, Waldfeucht, Obspringen Wasserwerk;Bushalte;Bushaltestelle
6.2080574;50.9968563;602;Bahnhof;Bahnhof;Bahnhof
6.2081486;50.9968732;603;Bushalte;Bushalte;Bushaltestelle
6.26119;51.0383;604;Baal, Hückelhoven, Baal Fa. Wenko;Bushalte;Bushaltestelle
6.25798;51.03329;605;Baal, Hückelhoven, Baal Porschestraße;Bushalte;Bushaltestelle
6.2669;51.0325;606;Baal, Hückelhoven, Baal Ottostraße;Bushalte;Bushaltestelle
6.28143;51.03799;607;Baal, Hückelhoven, Baal Nordstraße;Bushalte;Bushaltestelle
6.2844;51.03589;608;Baal, Hückelhoven, Baal Schule;Bushalte;Bushaltestelle
6.32091;51.03055;609;Lövenich, Erkelenz, Lövenich Schule;Bushalte;Bushaltestelle
6.32322;51.0345;610;Lövenich, Erkelenz, Lövenich Bruchstraße;Bushalte;Bushaltestelle
6.32723;51.03265;611;Lövenich, Erkelenz, Lövenich Markt;Bushalte;Bushaltestelle
6.31985;51.03289;612;Lövenich, Erkelenz, Lövenich Post;Bushalte;Bushaltestelle
6.32069;51.0319;613;Lövenich, Erkelenz, Lövenich Schweizerstraße;Bushalte;Bushaltestelle
6.27022;51.05622;614;Hetzerath, Erkelenz, Hetzerath Rurtalstraße;Bushalte;Bushaltestelle
6.29281;51.05665;615;Granterath, Erkelenz, Granterath;Bushalte;Bushaltestelle
6.29632;51.06134;616;Granterath, Erkelenz, Granterath Scheidt;Bushalte;Bushaltestelle
6.3152;51.05439;617;Tenholt, Erkelenz, Tenholt;Bushalte;Bushaltestelle
6.3151299;51.06318;618;Erkelenz, Erkelenz, Gewerbepark Commerden;Bushalte;Bushaltestelle
6.31056;51.06434;619;Erkelenz, Erkelenz, Sittarder Straße;Bushalte;Bushaltestelle
6.30832;51.06858;620;Erkelenz, Erkelenz, Polizei;Bushalte;Bushaltestelle
6.30651;51.06365;621;Erkelenz, Erkelenz, GIPCO;Bushalte;Bushaltestelle
6.31475;51.06808;622;Erkelenz, Erkelenz, Süd;Bushalte;Bushaltestelle
6.30672;51.07406;623;Erkelenz, Erkelenz, Neumühle;Bushalte;Bushaltestelle
6.30296;51.07351;624;Erkelenz, Erkelenz, Paul-Rüttchen-Straße;Bushalte;Bushaltestelle
6.31445;51.07571;625;Erkelenz, Erkelenz, Agentur für Arbeit;Bushalte;Bushaltestelle
6.32074;51.07607;626;Erkelenz, Erkelenz, Bahnhof (Bus);Bushalte;Bushaltestelle
6.31784;51.07869;627;Erkelenz, Erkelenz, Kölner Tor;Bushalte;Bushaltestelle
6.3104837;51.0811979;628;Erkelenz ZOB-Krefelder Straße;Bushalte;Bushaltestelle
6.32386;51.07363;629;Erkelenz, Erkelenz, Wirth + Co;Bushalte;Bushaltestelle
6.31049;51.07768;630;Erkelenz, Erkelenz, Aachener Straße;Bushalte;Bushaltestelle
